key,state_name,district_name,crop_year,season,crop,area,min_rainfall,max_rainfall,mean_rainfall,annual_rainfall,production
Karnataka-Bagalkot-Other  Rabi pulses-2003-Rabi       ,Karnataka,Bagalkot,2003,Rabi       ,Other  Rabi pulses,571.0,0.0,0.0,0.0,0.0,76.0
Karnataka-Bagalkot-Rapeseed &Mustard-2003-Rabi       ,Karnataka,Bagalkot,2003,Rabi       ,Rapeseed &Mustard,65.0,0.0,0.0,0.0,0.0,10.0
Karnataka-Bagalkot-Safflower-2003-Rabi       ,Karnataka,Bagalkot,2003,Rabi       ,Safflower,2767.0,0.0,0.0,0.0,0.0,343.0
Karnataka-Bagalkot-Sunflower-2003-Rabi       ,Karnataka,Bagalkot,2003,Rabi       ,Sunflower,88095.0,0.0,0.0,0.0,0.0,24320.0
Karnataka-Bagalkot-Wheat-2003-Rabi       ,Karnataka,Bagalkot,2003,Rabi       ,Wheat,15300.0,0.0,0.0,0.0,0.0,18327.0
Karnataka-Bagalkot-Jowar-2003-Summer     ,Karnataka,Bagalkot,2003,Summer     ,Jowar,37.0,0.0,0.0,0.0,0.0,98.0
Karnataka-Bagalkot-Maize-2003-Summer     ,Karnataka,Bagalkot,2003,Summer     ,Maize,1515.0,0.0,0.0,0.0,0.0,3310.0
Karnataka-Bagalkot-Rice-2003-Summer     ,Karnataka,Bagalkot,2003,Summer     ,Rice,2.0,0.0,0.0,0.0,0.0,7.0
Karnataka-Bagalkot-Sunflower-2003-Summer     ,Karnataka,Bagalkot,2003,Summer     ,Sunflower,3232.0,0.0,0.0,0.0,0.0,2693.0
Karnataka-Bagalkot-Arecanut-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Arecanut,6.0,0.0,0.0,0.0,0.0,8.0
Karnataka-Bagalkot-Banana-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Banana,434.0,0.0,0.0,0.0,0.0,7423.0
Karnataka-Bagalkot-Brinjal-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Brinjal,1037.0,0.0,0.0,0.0,0.0,4377.0
Karnataka-Bagalkot-Citrus Fruit-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Citrus Fruit,374.0,0.0,0.0,0.0,0.0,1368.0
Karnataka-Bagalkot-Coconut -2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Coconut ,600.0,0.0,0.0,0.0,0.0,2867.0
Karnataka-Bagalkot-Coriander-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Coriander,26.0,0.0,0.0,0.0,0.0,2.0
Karnataka-Bagalkot-Dry chillies-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Dry chillies,476.0,0.0,0.0,0.0,0.0,798.0
Karnataka-Bagalkot-Garlic-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Garlic,150.0,0.0,0.0,0.0,0.0,124.0
Karnataka-Bagalkot-Grapes-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Grapes,1829.0,0.0,0.0,0.0,0.0,78515.0
Karnataka-Bagalkot-Mango-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Mango,601.0,0.0,0.0,0.0,0.0,2073.0
Karnataka-Bagalkot-Onion-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Onion,4269.0,0.0,0.0,0.0,0.0,27894.0
Karnataka-Bagalkot-Other Fresh Fruits-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Other Fresh Fruits,385.0,0.0,0.0,0.0,0.0,800.0
Karnataka-Bagalkot-Pome Fruit-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Pome Fruit,61.0,0.0,0.0,0.0,0.0,70.0
Karnataka-Bagalkot-Sannhamp-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Sannhamp,19.0,0.0,0.0,0.0,0.0,5.0
Karnataka-Bagalkot-Sugarcane-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Sugarcane,38744.0,0.0,0.0,0.0,0.0,2834124.0
Karnataka-Bagalkot-Sweet potato-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Sweet potato,42.0,0.0,0.0,0.0,0.0,133.0
Karnataka-Bagalkot-Tomato-2003-Whole Year ,Karnataka,Bagalkot,2003,Whole Year ,Tomato,321.0,0.0,0.0,0.0,0.0,853.0
Karnataka-Bagalkot-Arhar/Tur-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Arhar/Tur,3105.0,0.0,142.9,45.842,550.1,655.0
Karnataka-Bagalkot-Bajra-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Bajra,50947.0,0.0,142.9,45.842,550.1,32970.0
Karnataka-Bagalkot-Castor seed-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Castor seed,2.0,0.0,142.9,45.842,550.1,2.0
Karnataka-Bagalkot-Cotton(lint)-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Cotton(lint),7315.0,0.0,142.9,45.842,550.1,12172.0
Karnataka-Bagalkot-Groundnut-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Groundnut,6413.0,0.0,142.9,45.842,550.1,3776.0
Karnataka-Bagalkot-Horse-gram-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Horse-gram,1710.0,0.0,142.9,45.842,550.1,1049.0
Karnataka-Bagalkot-Jowar-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Jowar,11225.0,0.0,142.9,45.842,550.1,20951.0
Karnataka-Bagalkot-Maize-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Maize,37419.0,0.0,142.9,45.842,550.1,130280.0
Karnataka-Bagalkot-Mesta-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Mesta,120.0,0.0,142.9,45.842,550.1,229.0
Karnataka-Bagalkot-Moong(Green Gram)-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Moong(Green Gram),37851.0,0.0,142.9,45.842,550.1,4315.0
Karnataka-Bagalkot-Niger seed-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Niger seed,226.0,0.0,142.9,45.842,550.1,34.0
Karnataka-Bagalkot-Other Kharif pulses-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Other Kharif pulses,906.0,0.0,142.9,45.842,550.1,298.98
Karnataka-Bagalkot-Rice-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Rice,64.0,0.0,142.9,45.842,550.1,178.75
Karnataka-Bagalkot-Sesamum-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Sesamum,948.0,0.0,142.9,45.842,550.1,581.0
Karnataka-Bagalkot-Small millets-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Small millets,54.0,0.0,142.9,45.842,550.1,19.0
Karnataka-Bagalkot-Soyabean-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Soyabean,9183.0,0.0,142.9,45.842,550.1,5156.0
Karnataka-Bagalkot-Sunflower-2004-Kharif     ,Karnataka,Bagalkot,2004,Kharif     ,Sunflower,51307.0,0.0,142.9,45.842,550.1,29116.0
Karnataka-Bagalkot-Gram-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Gram,20960.0,0.0,142.9,45.842,550.1,10288.0
Karnataka-Bagalkot-Groundnut-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Groundnut,18828.0,0.0,142.9,45.842,550.1,25292.0
Karnataka-Bagalkot-Horse-gram-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Horse-gram,1901.0,0.0,142.9,45.842,550.1,591.0
Karnataka-Bagalkot-Jowar-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Jowar,144349.0,0.0,142.9,45.842,550.1,100053.0
Karnataka-Bagalkot-Linseed-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Linseed,3348.0,0.0,142.9,45.842,550.1,658.0
Karnataka-Bagalkot-Maize-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Maize,12094.0,0.0,142.9,45.842,550.1,42223.0
Karnataka-Bagalkot-Other  Rabi pulses-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Other  Rabi pulses,694.0,0.0,142.9,45.842,550.1,92.0
Karnataka-Bagalkot-Rapeseed &Mustard-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Rapeseed &Mustard,70.0,0.0,142.9,45.842,550.1,10.0
Karnataka-Bagalkot-Safflower-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Safflower,2857.0,0.0,142.9,45.842,550.1,943.0
Karnataka-Bagalkot-Sunflower-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Sunflower,62717.0,0.0,142.9,45.842,550.1,35641.0
Karnataka-Bagalkot-Wheat-2004-Rabi       ,Karnataka,Bagalkot,2004,Rabi       ,Wheat,21202.0,0.0,142.9,45.842,550.1,32903.0
Karnataka-Bagalkot-Maize-2004-Summer     ,Karnataka,Bagalkot,2004,Summer     ,Maize,1509.0,0.0,142.9,45.842,550.1,5691.0
Karnataka-Bagalkot-Sunflower-2004-Summer     ,Karnataka,Bagalkot,2004,Summer     ,Sunflower,4087.0,0.0,142.9,45.842,550.1,3052.0
Karnataka-Bagalkot-Arecanut-2004-Whole Year ,Karnataka,Bagalkot,2004,Whole Year ,Arecanut,2.0,0.0,142.9,45.842,550.1,3.0
Karnataka-Bagalkot-Banana-2004-Whole Year ,Karnataka,Bagalkot,2004,Whole Year ,Banana,191.0,0.0,142.9,45.842,550.1,7032.0
Karnataka-Bagalkot-Coconut -2004-Whole Year ,Karnataka,Bagalkot,2004,Whole Year ,Coconut ,452.0,0.0,142.9,45.842,550.1,21813.52
Karnataka-Bagalkot-Coriander-2004-Whole Year ,Karnataka,Bagalkot,2004,Whole Year ,Coriander,31.0,0.0,142.9,45.842,550.1,3.0
Karnataka-Bagalkot-Dry chillies-2004-Whole Year ,Karnataka,Bagalkot,2004,Whole Year ,Dry chillies,601.0,0.0,142.9,45.842,550.1,459.0
Karnataka-Bagalkot-Garlic-2004-Whole Year ,Karnataka,Bagalkot,2004,Whole Year ,Garlic,150.0,0.0,142.9,45.842,550.1,124.0
Karnataka-Bagalkot-Onion-2004-Whole Year ,Karnataka,Bagalkot,2004,Whole Year ,Onion,6986.0,0.0,142.9,45.842,550.1,65436.0
Karnataka-Bagalkot-Sweet potato-2004-Whole Year ,Karnataka,Bagalkot,2004,Whole Year ,Sweet potato,57.0,0.0,142.9,45.842,550.1,181.0
Karnataka-Bagalkot-Turmeric-2004-Whole Year ,Karnataka,Bagalkot,2004,Whole Year ,Turmeric,374.0,0.0,142.9,45.842,550.1,2277.0
Karnataka-Bagalkot-Arhar/Tur-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Arhar/Tur,2984.0,0.0,124.3,46.333,556.0,1032.0
Karnataka-Bagalkot-Bajra-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Bajra,44354.0,0.0,124.3,46.333,556.0,54674.0
Karnataka-Bagalkot-Dry chillies-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Dry chillies,318.0,0.0,124.3,46.333,556.0,231.0
Karnataka-Bagalkot-Groundnut-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Groundnut,7134.0,0.0,124.3,46.333,556.0,5000.0
Karnataka-Bagalkot-Horse-gram-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Horse-gram,1812.0,0.0,124.3,46.333,556.0,1914.0
Karnataka-Bagalkot-Jowar-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Jowar,10339.0,0.0,124.3,46.333,556.0,27092.0
Karnataka-Bagalkot-Maize-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Maize,38948.0,0.0,124.3,46.333,556.0,153176.0
Karnataka-Bagalkot-Moong(Green Gram)-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Moong(Green Gram),28884.0,0.0,124.3,46.333,556.0,3375.0
Karnataka-Bagalkot-Niger seed-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Niger seed,184.0,0.0,124.3,46.333,556.0,28.0
Karnataka-Bagalkot-Onion-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Onion,6732.0,0.0,124.3,46.333,556.0,39517.0
Karnataka-Bagalkot-Other Kharif pulses-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Other Kharif pulses,602.0,0.0,124.3,46.333,556.0,203.0
Karnataka-Bagalkot-Rice-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Rice,126.0,0.0,124.3,46.333,556.0,355.0
Karnataka-Bagalkot-Sesamum-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Sesamum,3085.0,0.0,124.3,46.333,556.0,1515.0
Karnataka-Bagalkot-Small millets-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Small millets,121.0,0.0,124.3,46.333,556.0,34.0
Karnataka-Bagalkot-Soyabean-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Soyabean,6534.0,0.0,124.3,46.333,556.0,4947.0
Karnataka-Bagalkot-Sunflower-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Sunflower,48722.0,0.0,124.3,46.333,556.0,26039.0
Karnataka-Bagalkot-Urad-2005-Kharif     ,Karnataka,Bagalkot,2005,Kharif     ,Urad,12.0,0.0,124.3,46.333,556.0,2.0
Karnataka-Bagalkot-Dry chillies-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Dry chillies,118.0,0.0,124.3,46.333,556.0,192.0
Karnataka-Bagalkot-Gram-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Gram,19566.0,0.0,124.3,46.333,556.0,11244.0
Karnataka-Bagalkot-Groundnut-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Groundnut,19037.0,0.0,124.3,46.333,556.0,18157.0
Karnataka-Bagalkot-Horse-gram-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Horse-gram,2540.0,0.0,124.3,46.333,556.0,1298.0
Karnataka-Bagalkot-Jowar-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Jowar,127199.0,0.0,124.3,46.333,556.0,138382.0
Karnataka-Bagalkot-Linseed-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Linseed,3690.0,0.0,124.3,46.333,556.0,778.0
Karnataka-Bagalkot-Maize-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Maize,14743.0,0.0,124.3,46.333,556.0,61920.0
Karnataka-Bagalkot-Onion-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Onion,1478.0,0.0,124.3,46.333,556.0,15322.0
Karnataka-Bagalkot-Other  Rabi pulses-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Other  Rabi pulses,987.0,0.0,124.3,46.333,556.0,131.0
Karnataka-Bagalkot-Rapeseed &Mustard-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Rapeseed &Mustard,75.0,0.0,124.3,46.333,556.0,11.0
Karnataka-Bagalkot-Safflower-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Safflower,2901.0,0.0,124.3,46.333,556.0,1293.0
Karnataka-Bagalkot-Sunflower-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Sunflower,81668.0,0.0,124.3,46.333,556.0,56526.0
Karnataka-Bagalkot-Wheat-2005-Rabi       ,Karnataka,Bagalkot,2005,Rabi       ,Wheat,21840.0,0.0,124.3,46.333,556.0,34948.0
Karnataka-Bagalkot-Dry chillies-2005-Summer     ,Karnataka,Bagalkot,2005,Summer     ,Dry chillies,71.0,0.0,124.3,46.333,556.0,42.0
Karnataka-Bagalkot-Jowar-2005-Summer     ,Karnataka,Bagalkot,2005,Summer     ,Jowar,3.0,0.0,124.3,46.333,556.0,6.0
Karnataka-Bagalkot-Maize-2005-Summer     ,Karnataka,Bagalkot,2005,Summer     ,Maize,1723.0,0.0,124.3,46.333,556.0,7038.0
Karnataka-Bagalkot-Onion-2005-Summer     ,Karnataka,Bagalkot,2005,Summer     ,Onion,675.0,0.0,124.3,46.333,556.0,9735.0
Karnataka-Bagalkot-Rice-2005-Summer     ,Karnataka,Bagalkot,2005,Summer     ,Rice,63.0,0.0,124.3,46.333,556.0,196.0
Karnataka-Bagalkot-Sunflower-2005-Summer     ,Karnataka,Bagalkot,2005,Summer     ,Sunflower,3328.0,0.0,124.3,46.333,556.0,3098.0
Karnataka-Bagalkot-Banana-2005-Whole Year ,Karnataka,Bagalkot,2005,Whole Year ,Banana,84.0,0.0,124.3,46.333,556.0,2477.0
Karnataka-Bagalkot-Coconut -2005-Whole Year ,Karnataka,Bagalkot,2005,Whole Year ,Coconut ,413.0,0.0,124.3,46.333,556.0,1973.0
Karnataka-Bagalkot-Coriander-2005-Whole Year ,Karnataka,Bagalkot,2005,Whole Year ,Coriander,34.0,0.0,124.3,46.333,556.0,3.0
Karnataka-Bagalkot-Cotton(lint)-2005-Whole Year ,Karnataka,Bagalkot,2005,Whole Year ,Cotton(lint),5632.0,0.0,124.3,46.333,556.0,9351.0
Karnataka-Bagalkot-Garlic-2005-Whole Year ,Karnataka,Bagalkot,2005,Whole Year ,Garlic,60.0,0.0,124.3,46.333,556.0,50.0
Karnataka-Bagalkot-Mesta-2005-Whole Year ,Karnataka,Bagalkot,2005,Whole Year ,Mesta,82.0,0.0,124.3,46.333,556.0,156.0
Karnataka-Bagalkot-Sugarcane-2005-Whole Year ,Karnataka,Bagalkot,2005,Whole Year ,Sugarcane,37783.0,0.0,124.3,46.333,556.0,3445810.0
Karnataka-Bagalkot-Sweet potato-2005-Whole Year ,Karnataka,Bagalkot,2005,Whole Year ,Sweet potato,50.0,0.0,124.3,46.333,556.0,158.0
Karnataka-Bagalkot-Turmeric-2005-Whole Year ,Karnataka,Bagalkot,2005,Whole Year ,Turmeric,368.0,0.0,124.3,46.333,556.0,4453.0
Karnataka-Bagalkot-Arhar/Tur-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Arhar/Tur,3283.0,0.0,122.3,35.7,428.4,904.0
Karnataka-Bagalkot-Bajra-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Bajra,39194.0,0.0,122.3,35.7,428.4,13233.0
Karnataka-Bagalkot-Groundnut-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Groundnut,7294.0,0.0,122.3,35.7,428.4,2911.0
Karnataka-Bagalkot-Horse-gram-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Horse-gram,1229.0,0.0,122.3,35.7,428.4,207.0
Karnataka-Bagalkot-Jowar-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Jowar,9087.0,0.0,122.3,35.7,428.4,8155.0
Karnataka-Bagalkot-Maize-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Maize,36326.0,0.0,122.3,35.7,428.4,137679.0
Karnataka-Bagalkot-Moong(Green Gram)-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Moong(Green Gram),30678.0,0.0,122.3,35.7,428.4,1574.0
Karnataka-Bagalkot-Niger seed-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Niger seed,257.0,0.0,122.3,35.7,428.4,39.0
Karnataka-Bagalkot-Other Kharif pulses-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Other Kharif pulses,858.0,0.0,122.3,35.7,428.4,381.0
Karnataka-Bagalkot-Rapeseed &Mustard-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Rapeseed &Mustard,53.0,0.0,122.3,35.7,428.4,8.0
Karnataka-Bagalkot-Rice-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Rice,117.0,0.0,122.3,35.7,428.4,339.0
Karnataka-Bagalkot-Sesamum-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Sesamum,1413.0,0.0,122.3,35.7,428.4,283.0
Karnataka-Bagalkot-Small millets-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Small millets,52.0,0.0,122.3,35.7,428.4,14.0
Karnataka-Bagalkot-Soyabean-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Soyabean,3367.0,0.0,122.3,35.7,428.4,3215.0
Karnataka-Bagalkot-Sunflower-2006-Kharif     ,Karnataka,Bagalkot,2006,Kharif     ,Sunflower,40031.0,0.0,122.3,35.7,428.4,11199.0
Karnataka-Bagalkot-Gram-2006-Rabi       ,Karnataka,Bagalkot,2006,Rabi       ,Gram,28075.0,0.0,122.3,35.7,428.4,9088.0
Karnataka-Bagalkot-Groundnut-2006-Rabi       ,Karnataka,Bagalkot,2006,Rabi       ,Groundnut,15146.0,0.0,122.3,35.7,428.4,12000.0
Karnataka-Bagalkot-Horse-gram-2006-Rabi       ,Karnataka,Bagalkot,2006,Rabi       ,Horse-gram,2017.0,0.0,122.3,35.7,428.4,234.0
Karnataka-Bagalkot-Jowar-2006-Rabi       ,Karnataka,Bagalkot,2006,Rabi       ,Jowar,119913.0,0.0,122.3,35.7,428.4,60772.0
Karnataka-Bagalkot-Linseed-2006-Rabi       ,Karnataka,Bagalkot,2006,Rabi       ,Linseed,3538.0,0.0,122.3,35.7,428.4,625.0
Karnataka-Bagalkot-Maize-2006-Rabi       ,Karnataka,Bagalkot,2006,Rabi       ,Maize,12637.0,0.0,122.3,35.7,428.4,44443.0
Karnataka-Bagalkot-Other  Rabi pulses-2006-Rabi       ,Karnataka,Bagalkot,2006,Rabi       ,Other  Rabi pulses,804.0,0.0,122.3,35.7,428.4,207.0
Karnataka-Bagalkot-Safflower-2006-Rabi       ,Karnataka,Bagalkot,2006,Rabi       ,Safflower,3865.0,0.0,122.3,35.7,428.4,1345.0
Karnataka-Bagalkot-Sunflower-2006-Rabi       ,Karnataka,Bagalkot,2006,Rabi       ,Sunflower,67538.0,0.0,122.3,35.7,428.4,20690.0
Karnataka-Bagalkot-Wheat-2006-Rabi       ,Karnataka,Bagalkot,2006,Rabi       ,Wheat,20992.0,0.0,122.3,35.7,428.4,27344.0
Karnataka-Bagalkot-Maize-2006-Summer     ,Karnataka,Bagalkot,2006,Summer     ,Maize,2128.0,0.0,122.3,35.7,428.4,6625.0
Karnataka-Bagalkot-Sunflower-2006-Summer     ,Karnataka,Bagalkot,2006,Summer     ,Sunflower,3919.0,0.0,122.3,35.7,428.4,3902.0
Karnataka-Bagalkot-Banana-2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Banana,572.0,0.0,122.3,35.7,428.4,11420.0
Karnataka-Bagalkot-Coconut -2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Coconut ,236.0,0.0,122.3,35.7,428.4,1128.0
Karnataka-Bagalkot-Coriander-2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Coriander,39.0,0.0,122.3,35.7,428.4,4.0
Karnataka-Bagalkot-Cotton(lint)-2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Cotton(lint),2974.0,0.0,122.3,35.7,428.4,4695.0
Karnataka-Bagalkot-Dry chillies-2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Dry chillies,511.0,0.0,122.3,35.7,428.4,872.0
Karnataka-Bagalkot-Garlic-2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Garlic,55.0,0.0,122.3,35.7,428.4,46.0
Karnataka-Bagalkot-Mesta-2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Mesta,35.0,0.0,122.3,35.7,428.4,67.0
Karnataka-Bagalkot-Onion-2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Onion,8284.0,0.0,122.3,35.7,428.4,59102.0
Karnataka-Bagalkot-Sugarcane-2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Sugarcane,48913.0,0.0,122.3,35.7,428.4,4274996.0
Karnataka-Bagalkot-Sweet potato-2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Sweet potato,46.0,0.0,122.3,35.7,428.4,146.0
Karnataka-Bagalkot-Turmeric-2006-Whole Year ,Karnataka,Bagalkot,2006,Whole Year ,Turmeric,591.0,0.0,122.3,35.7,428.4,4045.0
Karnataka-Bagalkot-Arhar/Tur-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Arhar/Tur,4294.0,0.0,267.3,59.492,713.9,3402.0
Karnataka-Bagalkot-Bajra-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Bajra,51037.0,0.0,267.3,59.492,713.9,58785.0
Karnataka-Bagalkot-Dry chillies-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Dry chillies,699.0,0.0,267.3,59.492,713.9,630.0
Karnataka-Bagalkot-Groundnut-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Groundnut,5007.0,0.0,267.3,59.492,713.9,3866.0
Karnataka-Bagalkot-Horse-gram-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Horse-gram,1829.0,0.0,267.3,59.492,713.9,1390.0
Karnataka-Bagalkot-Jowar-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Jowar,9537.0,0.0,267.3,59.492,713.9,15692.0
Karnataka-Bagalkot-Maize-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Maize,49303.0,0.0,267.3,59.492,713.9,194845.0
Karnataka-Bagalkot-Moong(Green Gram)-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Moong(Green Gram),47730.0,0.0,267.3,59.492,713.9,9431.0
Karnataka-Bagalkot-Niger seed-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Niger seed,201.0,0.0,267.3,59.492,713.9,76.0
Karnataka-Bagalkot-Onion-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Onion,12075.0,0.0,267.3,59.492,713.9,81411.0
Karnataka-Bagalkot-Other Kharif pulses-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Other Kharif pulses,1484.0,0.0,267.3,59.492,713.9,728.0
Karnataka-Bagalkot-Rapeseed &Mustard-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Rapeseed &Mustard,42.0,0.0,267.3,59.492,713.9,15.0
Karnataka-Bagalkot-Rice-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Rice,68.0,0.0,267.3,59.492,713.9,206.0
Karnataka-Bagalkot-Sesamum-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Sesamum,1343.0,0.0,267.3,59.492,713.9,702.0
Karnataka-Bagalkot-Small millets-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Small millets,69.0,0.0,267.3,59.492,713.9,23.0
Karnataka-Bagalkot-Soyabean-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Soyabean,2575.0,0.0,267.3,59.492,713.9,3474.0
Karnataka-Bagalkot-Sunflower-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Sunflower,22559.0,0.0,267.3,59.492,713.9,13004.0
Karnataka-Bagalkot-Urad-2007-Kharif     ,Karnataka,Bagalkot,2007,Kharif     ,Urad,40.0,0.0,267.3,59.492,713.9,14.0
Karnataka-Bagalkot-Dry chillies-2007-Rabi       ,Karnataka,Bagalkot,2007,Rabi       ,Dry chillies,221.0,0.0,267.3,59.492,713.9,386.0
